name,product_url,image_url,source
Woven Leather Bucket Bag,https://www.na-kd.com/en/products/woven-leather-bucket-bag-black-1100-011428-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nakd_1100-011428-0002_1_campaign.jpg?ref=E02A24E8E2",nakd
Sheer Plisse Skirt Slip Dress,https://www.na-kd.com/en/products/sheer-plisse-skirt-slip-dress-light-yellow-1100-009874-0404,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/moamattsson_1100-009874-0404_1_social.jpg?ref=95C6CEBEAE",nakd
Folded Sleeve Knitted Sweater,https://www.na-kd.com/en/products/folded-sleeve-knitted-sweater-black-1100-009617-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/folded_sleeve_knitted_sweater_1100-009617-000214872.jpg?ref=17C2F84759",nakd
High Neck Short Coat,https://www.na-kd.com/en/products/high-neck-short-coat-beige-melange-1100-011740-0295,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/high_neck_short_coat_1100-011740-0295_curated1.jpg?ref=6E8F4621FF",nakd
Mid Waist Skirt Detail Denim,https://www.na-kd.com/en/products/mid-waist-skirt-detail-denim-mid-blue-1100-012283-0116,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/mid_waist_skirt_detail_denim_1100-012283-0116_2_campaign.jpg?ref=DCF51A916B",nakd
Fitted Blazer,https://www.na-kd.com/en/products/fitted-blazer-black-1100-010426-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fitted_blazer_1100-010426-0002_1_curated.jpg?ref=C6E5A673B1",nakd
Woven Leather Tote Bag,https://www.na-kd.com/en/products/woven-leather-tote-bag-black-1100-011425-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/woven_leather_tote_bag-1100-011425-0002_0001_flatlay.jpg?ref=56397922CA",nakd
Flounce Waist Halterneck Maxi Dress,https://www.na-kd.com/en/products/flounce-waist-halterneck-maxi-dress-print-1100-011401-0259,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/flounce_waist_halterneck_maxi_dress-1100-011401-0259_campaign_1.jpg?ref=3324F559D6",nakd
Oversized Blazer,https://www.na-kd.com/en/products/oversized-melange-blazer-greige-1100-008316-9031,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oversized_melange_blazer-1100-008316-9031wide_waist_suit_pants-1100-010971-9031_0092_creative.jpg?ref=4EBF59DCFD",nakd
Bow Detail Moccasins,https://www.na-kd.com/en/products/bow-detail-moccasins-tan-1100-011671-0146,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/bow_detail_moccasine-1100-011671-0146_0026.jpg?ref=7D923F46CC",nakd
Buckle Detail Top,https://www.na-kd.com/en/products/buckle-detail-top-black-1100-012551-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/buckle_detail_top_1100-012551-0002_curated.jpg?ref=04EB0A239D",nakd
Ballet Wrap Top,https://www.na-kd.com/en/products/ballet-wrap-top-black-1100-011695-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/ballet_wrap_top_1100-011695-0002_0074.jpg?ref=663ADA950F",nakd
Fine Knitted Cardigan,https://www.na-kd.com/en/products/fine-knitted-cardigan-brown-1100-011685-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fine_knitted_cardigan_1100-011685-0017_curated_2.jpg?ref=251FDC6244",nakd
Fuzzy Button Detail Cardigan,https://www.na-kd.com/en/products/fuzzy-button-detail-cardigan-burgundypink-checks-1858-000001-8550,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fuzzy_button_detail_cardigan__1858-000001-8550_3_campaign.jpg?ref=F51A693DA0",nakd
Low Waist Jeans,https://www.na-kd.com/en/products/super-low-waist-y2k-jeans-light-grey-1018-008235-0068,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nakd_super_low_waist_y2k_jeans_1018-008235-0068_338631_01c.jpg?ref=E3B034252D",nakd
Draped Jersey Top,https://www.na-kd.com/en/products/draped-jersey-top-brown-1100-012163-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/draped_jersey_top_1100-012163-0017_0013.jpg?ref=FB8E28C010",nakd
Boxy Corduroy Shirt,https://www.na-kd.com/en/products/boxy-corduroy-shirt-navy-1100-009658-0018,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/boxy_cordueoy_shirt_1100-009658-001812217.jpg?ref=379C8EC82E",nakd
Structured Regular Blazer,https://www.na-kd.com/en/products/structured-regular-blazer-moonbeam-1100-011665-0635,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/structured_regular_blazer_1100-011665-0635_campaign.jpg?ref=3148B693F1",nakd
Soft Line Draped Maxi Dress,https://www.na-kd.com/en/products/soft-line-draped-maxi-dress-black-1100-010033-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/isabelle.dk_1100-010033-0002_social.jpg?ref=2A2337BC2E",nakd
Knitted Flounce Detail Sweater,https://www.na-kd.com/en/products/knitted-flounce-detail-sweater-offwhite-1100-011776-0260,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_flounce_detail_sweater-1100-011776-0260_0020.jpg?ref=7122C1A095",nakd
Pocket Detail Faux Suede Jacket,https://www.na-kd.com/en/products/pocket-detail-faux-suede-jacket-beige-1100-011870-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/larissaborgss_1100-011870-0005_2_social.jpg?ref=ABCDAB078B",nakd
Oversized Blazer,https://www.na-kd.com/en/products/oversized-blazer-green-1100-008316-0010,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oversized_blazer-1100-008316-0010_0007.jpg?ref=7928D5E367",nakd
Draped Maxi Mesh Dress,https://www.na-kd.com/en/products/draped-maxi-mesh-dress-whiteblack-dot-1100-011276-1480,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/draped_maxi_mesh_dress_1100-011276-1480_curated.jpg?ref=B081FD8DF5",nakd
Soft Belted Trenchcoat,https://www.na-kd.com/en/products/soft-belted-trenchcoat-taupe-1100-010979-0119,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/alicewang_1100-010979-0119_social.jpg?ref=811D0FCF0F",nakd
Funnel Neck Shaped Cotton T-shirt,https://www.na-kd.com/en/products/funnel-neck-shaped-cotton-t-shirt-black-1100-010264-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/funnel_neck_shaped_cotton-1100-010264-00029321.jpg?ref=CD5E932AA6",nakd
Buckle Detail Slingback Flats,https://www.na-kd.com/en/products/buckle-detail-slingback-flats-black-1100-011756-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/sara_yaben_1100-011756-0002_social.jpeg?ref=87FB65F2CB",nakd
Knitted Tube Maxi Dress,https://www.na-kd.com/en/products/knitted-tube-maxi-dress-black-1100-010945-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_tube_maxi_dress_1100-010945-0002_curated.jpg?ref=BAFEDD6B9B",nakd
Knitted Wool Blend Pointelle Sweater,https://www.na-kd.com/en/products/knitted-wool-blend-pointelle-sweater-white-1100-011795-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_wool_blend_pointelle_sweater_1100-011795-00010043.jpg?ref=0ADBAC534D",nakd
Wide Leg Mid Waist Pocket Detail Pants,https://www.na-kd.com/en/products/wide-leg-mid-waist-pocket-detail-pants-white-1100-011840-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wide_leg_mid_waist_pocket_detail_pants_1100-011840-0001_curated2.jpg?ref=7E10E9A144",nakd
Oversized Linen Blend Shirt,https://www.na-kd.com/en/products/oversized-linen-blend-shirt-white-1100-008952-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/margauxbtn_1100-008952-0001_social.jpg?ref=9A8A41DBA5",nakd
Knitted Flounce Detail Sweater,https://www.na-kd.com/en/products/knitted-flounce-detail-sweater-red-1100-011776-0004,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_flounce_detail_sweater_1100-011776-0004_5_campaign.jpg?ref=E8381323F6",nakd
Crochet Ballerina,https://www.na-kd.com/en/products/crochet-ballerina-offwhite-1100-011059-0260,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/blancaarimany_1100-011059-0260_social.jpg?ref=EB9E176D67",nakd
Low Waist Raw Hem Denim Shorts,https://www.na-kd.com/en/products/low-waist-ram-hem-denim-shorts-light-blue-1100-011627-0047,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/low_waist_raw_hem_denim_shorts_1100-011627-0047_curated.jpg?ref=26C65B7BD7",nakd
Draped Jersey Top,https://www.na-kd.com/en/products/draped-jersey-top-brown-1100-012377-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/draped_jersey_top_1100-012377-0017_curated.jpg?ref=568AF8779B",nakd
Wide Mid Waist Pants,https://www.na-kd.com/en/products/melange-mid-waist-pants-dark-grey-1100-009629-0366,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wide_mid_waist_pants_1100-009629-0366_curated.jpg?ref=4FB07D729C",nakd
Mid Waist Wide Leg Structured Denim,https://www.na-kd.com/en/products/mid-waist-wide-leg-structured-denim-dark-blue-1100-012254-0038,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/mid_waist_wide_leg_structured_denim_1100-012254-0038_0049_flatlayf_1.jpg?ref=4C819C8C50",nakd
Big Triangular Suede Tote,https://www.na-kd.com/en/products/big-triangular-suede-tote-dk-brown-1100-011879-9326,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/sara_yaben_1100-011879-9326_social.jpeg?ref=5FBAEFA471",nakd
Loose Low Waist Long Jeans,https://www.na-kd.com/en/products/loose-low-waist-long-jeans-washed-black-1018-010207-1198,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/miatidemann_1018-010207-1198_social.jpg?ref=121C16884F",nakd
Fitted Melange Blazer,https://www.na-kd.com/en/products/fitted-melange-blazer-grey-1100-012098-0008,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fitted_melnage_blazer-1100-012098-0008_0570_campaign.jpg?ref=B0A9635A49",nakd
Plisse Short Sleeve Shirt,https://www.na-kd.com/en/products/plisse-short-sleeve-shirt-taupe-1100-011677-0119,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/plisse_short_sleeve_shirt_1100-011677-0119_curated.jpg?ref=4A6E91E0FA",nakd
Knitted Round Neck Cardigan,https://www.na-kd.com/en/products/knitted-round-neck-cardigan-offwhite-1100-011684-0260,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_round_neck_cardigan_1100-011684-0260_0017.jpg?ref=B226A9C11D",nakd
2-Pack Bangle Bracelet,https://www.na-kd.com/en/products/2-pack-bangle-bracelet-silver-1100-011490-0014,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/2-pack_silver_bangles-1100-011490-0014_4427-copy.jpg?ref=84877CFB70",nakd
Gathered Maxi Cotton Skirt,https://www.na-kd.com/en/products/gathered-maxi-cotton-skirt-white-1014-001528-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/josefinehj1014-001528-0001_1_social.jpg?ref=0D335A3835",nakd
Short Faux Leather Jacket,https://www.na-kd.com/en/products/short-pu-jacket-burgundy-1100-011469-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/ericakvam_1100-011469-0212_1_social.jpg?ref=C116942197",nakd
Soft Line Twisted Top,https://www.na-kd.com/en/products/soft-line-twisted-top-black-1100-012408-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/soft_line_twisted_top-1100-012408-0002_0053_studio.jpg?ref=D2F27197FB",nakd
Oversized Blazer,https://www.na-kd.com/en/products/oversized-blazer-dark-grey-1594-000771-0366,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oversized_blazer_1594-000771-0366_curated.jpg?ref=FA3D881973",nakd
Slingback Pumps,https://www.na-kd.com/en/products/slingback-pumps-black-1100-008361-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/sling_back_pups-1100-008361-0002_0055.jpg?ref=D5E4694EF8",nakd
Maxi Checked Skirt,https://www.na-kd.com/en/products/maxi-checked-skirt-checkered-1100-012034-4416,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/maxi_checked_skirt-1100-012034-4416_0624_campaign.jpg?ref=AC0CA505B9",nakd
Gathered Clutch,https://www.na-kd.com/en/products/gathered-clutch-burgundy-1100-012077-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/gathered_clutch_1100-012077-0212_campaign.jpg?ref=F2A3752F3A",nakd
Knitted Scoop Neck Sweater,https://www.na-kd.com/en/products/knitted-scoop-neck-sweater-beige-1100-011830-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_scoop_neck_sweater_1100-011830-0005_curated.jpg?ref=FFB8E7B5A5",nakd
Double faced wool blend coat,https://www.na-kd.com/en/products/wool-blend-coat-dark-grey-1100-010658-0366,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/rutaenroute_1100-010658-0366_1_social.jpeg?ref=B0A9AE1714",nakd
Puff Sleeve Volume Mini Dress,https://www.na-kd.com/en/products/puff-sleeve-volume-mini-dress-white-1100-011615-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/puff_sleeve_volume_mini_dress_1100-011615-0001_curated.jpg?ref=D1D58AD231",nakd
Soft Line Long Sleeve Draped Top,https://www.na-kd.com/en/products/soft-line-long-sleeve-draped-top-brown-1100-012407-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/soft_line_long_sleeve_draped_top-1100-012407-0017_0597_campaign.jpg?ref=2B626B4219",nakd
Straight High Waist Jeans,https://www.na-kd.com/en/products/straight-high-waist-jeans-dark-blue-1100-009828-0038,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/straight_high_waist_jeans_dark_blue-1100-009828-003819318.jpg?ref=76A636D9D5",nakd
Linen Blend Pleated Midi Skirt,https://www.na-kd.com/en/products/linen-blend-pleated-midi-skirt-beige-1794-000077-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/linen_blend_pleated_midi_skirt_1794-000077-0005.jpg?ref=A2BD34525A",nakd
Double Buttoned Short Coat,https://www.na-kd.com/en/products/double-buttoned-short-coat-black-1100-010655-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/double_buttoned_short_coat-1100-010655-0002_2634-copy.jpg?ref=63C9E60135",nakd
Oversized Trenchcoat,https://www.na-kd.com/en/products/oversized-trenchcoat-light-beige-1100-008131-0140,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oversized_trenchcoat-1100-008131-0140_3069-copy.jpg?ref=5980FB6B15",nakd
Faux Suede Boxy Jacket,https://www.na-kd.com/en/products/faux-suede-boxy-jacket-burgundy-1858-000009-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/faux_suede_boxy_jacket_1858-000009-0212_campaign.jpg?ref=9080DCD504",nakd
Knitted Wool Sweater,https://www.na-kd.com/en/products/knitted-wool-sweater-offwhite-1100-012096-0260,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_wool_sweater_1100-012096-0260_3.jpg?ref=33B42CC72B",nakd
Straight Mid Waist Jeans,https://www.na-kd.com/en/products/straight-mid-waist-jeans-dark-grey-1100-007181-0366,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/immegii_1100-007181-0366_social.jpg?ref=28D3226272",nakd
Structured Long Sleeve Top,https://www.na-kd.com/en/products/structured-long-sleeve-top-brown-1100-010126-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/structured_long_sleeve_top_1100-010126-0017_0051.jpg?ref=2148464CAE",nakd
Knitted Wool Short Sleeve Top,https://www.na-kd.com/en/products/knitted-wool-short-sleeve-top-grey-1100-012095-0008,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_wool_short_sleeve_top_1100-012095-0008.jpg?ref=A173042F8E",nakd
Draped Cape Top,https://www.na-kd.com/en/products/draped-cape-top-white-dots-1100-011699-5086,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/draped_cape_top_1100-011699-5086_curated.jpg?ref=F98413DC99",nakd
Balloon Drawstring Trousers,https://www.na-kd.com/en/products/balloon-drawstring-trousers-black-1100-012405-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/baloon_drawstring_trousers_1100-012405-0002_0039.jpg?ref=25270007A4",nakd
Lace Maxi Skirt,https://www.na-kd.com/en/products/lace-maxi-skirt-black-1100-010313-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/lace_maxi_skirt_1100-010313-00026869.jpg?ref=F5C6FE6F05",nakd
Contrast Detail Canvas Bag,https://www.na-kd.com/en/products/contrast-detail-canvas-bag-beige-1812-000987-0342,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/lisaalexandra_1812-000987-0342_social_1.jpg?ref=84061B8FE4",nakd
Wide Low Waist Suit Pants,https://www.na-kd.com/en/products/wide-low-waist-suit-pants-brown-1018-010217-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wide_low_waist_suit_pants-1018-010217-0017_0566.jpg?ref=1BDBAAE893",nakd
Leather Loafers,https://www.na-kd.com/en/products/leather-loafers-black-1100-009997-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/leather_loafers_1100-009997-00022624_flatlay.jpg?ref=FD7DE2CEDF",nakd
Relaxed Oversized-Fit Blazer,https://www.na-kd.com/en/products/relaxed-oversized-fit-blazer-beige-1018-010256-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nataliemariejust_relaxed-oversized-fit-blazer-beige-1018-010256-0005_social.jpg?ref=0DFA84FBDE",nakd
Squared Toe Bow Ballerinas,https://www.na-kd.com/en/products/squared-toe-bow-ballerinas-brown-1100-011568-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/squared_toe_bow_ballerinas-1100-011568-0017_0017.jpg?ref=64DD02BCBB",nakd
Cuff Detail Cotton Shirt,https://www.na-kd.com/en/products/cuff-detail-cotton-shirt-brown-check-1100-010445-8575,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/cuff_detail_cottom_shirt_1100-010445-8575_0025.jpg?ref=EA43314314",nakd
Knitted Crochet Maxi Dress,https://www.na-kd.com/en/products/knitted-crochet-maxi-dress-offwhite-1100-011376-0260,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_crochet_maxi_dress_1100-011376-0260_curated.jpg?ref=A4F4A5659D",nakd
Ballet Wrap Top,https://www.na-kd.com/en/products/ballet-wrap-top-brown-1100-011695-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/ballet_wrap_top-1100-011695-0017_0038.jpg?ref=78D4C2A6DE",nakd
Loose Low Waist Long Jeans,https://www.na-kd.com/en/products/low-waist-loose-long-jeans-white-1018-010207-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/victoriaxbel_1018-010207-0001_social.jpg?ref=A179EBF956",nakd
Folded Sleeve Knitted Sweater,https://www.na-kd.com/en/products/folded-sleeve-knitted-sweater-mid-grey-1100-009617-1128,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/folded_sleeve_knitted_sweater-1100-009617-1128_0013.jpg?ref=B097A69B5E",nakd
Tailored Belted Blazer Dress,https://www.na-kd.com/en/products/tailored-belted-blazer-dress-beige-1100-010919-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/tailored_belted_blazer_dress_1100-010919-0005_1.jpg?ref=EC86FB4D6B",nakd
Tailored Maxi Skirt,https://www.na-kd.com/en/products/tailored-maxi-skirt-black-1100-007568-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/tailored_maxi_skirt_1100-007568-0002_12_curated.jpg?ref=47C8986F4F",nakd
Strappy Slingback Pumps,https://www.na-kd.com/en/products/strappy-slingback-pumps-black-1100-008363-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/strappy_slingback_pumps-1100-008363-0002-1791_1.jpg?ref=D1BEACCB59",nakd
Wool Blend Scarf Detail Short Coat,https://www.na-kd.com/en/products/wool-blend-scarf-detail-short-coat-brown-1100-011749-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wool_blend_scarf_detail_short_coat_1100-011749-0017_curated1.jpg?ref=24533BA4CE",nakd
Mid Waist Soft Denim,https://www.na-kd.com/en/products/mid-waist-soft-denim-rinse-wash-1100-011220-1478,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/soft_denim-1100-011220-1478-overlap_handbag-1100-010841-0002-knitted_zip_sleeveless_top-1100-010903-0008_20856.jpg?ref=38BF747456",nakd
Faux Suede Zip Jacket,https://www.na-kd.com/en/products/faux-suede-zip-jacket-brown-1100-009862-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/leathurau_1100-009862-0017_social.jpg?ref=50B9742576",nakd
Lace Sequin Trousers,https://www.na-kd.com/en/products/lace-sequin-trousers-black-1100-010153-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/lace_sequin_trousers-1100-010153-0002-stone_detailed_velvet_bow-1100-010495-0002_4847.jpg?ref=925A9B2E07",nakd
Fine Knitted Maxi Dress,https://www.na-kd.com/en/products/fine-knitted-maxi-dress-beige-1100-009899-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fine_knitted_maxi_dress_1100-009899-0005_28819.jpg?ref=A3E45E6F1A",nakd
Leather Slouchy Handbag,https://www.na-kd.com/en/products/leather-slouchy-handbag-black-1100-010691-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/carolineeserup_1100-010691-0002_social.jpg?ref=17D7168261",nakd
Squared Toe Leather Ballerina,https://www.na-kd.com/en/products/squared-toe-leather-ballerina-burgundy-1100-010983-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/squared_toe_leather_ballerina_1100-010983-021218668_flatlay-copy_flatlay_1.jpg?ref=29702FEA78",nakd
Jaqcuard Cardigan,https://www.na-kd.com/en/products/jaqcuard-cardigan-burgundy-print-1812-000910-9902,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oversized_jaqcuard_cardigan_1812-000910-9902_2_campaign.jpg?ref=2360AF261C",nakd
Straight Mid Waist Jeans,https://www.na-kd.com/en/products/straight-mid-waist-jeans-bluelight-blue-1100-007181-9725,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/emmaaavo__1100-007181-9725_social_1.jpg?ref=B914DD97C2",nakd
Faux Suede Jacket,https://www.na-kd.com/en/products/faux-suede-jacket-brown-1100-011325-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/faux_suede_jacket_brown_1100-011325-0017_12.jpg?ref=7AD5711988",nakd
Knitted Scarf Detail Sweater,https://www.na-kd.com/en/products/knitted-scarf-detail-sweater-beige-1100-011891-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_scarf_detail_sweater-1100-011891-0005_0599_campaign.jpg?ref=D1C986B9FF",nakd
Knitted Flowy Maxi Skirt,https://www.na-kd.com/en/products/knitted-flowy-maxi-skirt-beige-1100-011852-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_flowy_maxi_skirt_1100-011852-0005_curated.jpg?ref=682682FB32",nakd
Pleated Mini Dress,https://www.na-kd.com/en/products/pleated-mini-dress-dark-brown-1100-010450-0765,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/alvasperle_1100-010450-0765_2_social.jpg?ref=3B37AE2CCF",nakd
Twist Back Top,https://www.na-kd.com/en/products/twist-back-top-black-1100-010159-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oliviaekerot_1100-010159-0002_social.jpg?ref=88CBFD820F",nakd
Twist Off Shoulder Top,https://www.na-kd.com/en/products/twist-off-shoulder-top-black-1100-010056-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/twist_off_shoulder_top_1100-010056-000213316.jpg?ref=C89A58C6B2",nakd
Open Back Tie Top,https://www.na-kd.com/en/products/open-back-tie-top-black-1100-011975-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/open_back_tie_top_1100-011975-0002_0055.jpg?ref=C24CFFF207",nakd
Suede Belt,https://www.na-kd.com/en/products/suede-belt-brown-1100-011230-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wefelicia_1100-011230-0017_1_social.jpg?ref=B79A47E621",nakd
Straight Mid Waist Jeans,https://www.na-kd.com/en/products/straight-mid-waist-jeans-dark-blue-1100-007181-0038,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/straight_mid_waist_jeans-1100-007181-0038_0035.jpg?ref=0941E02BC6",nakd
Wide Leg Mid Waist Suit Pants,https://www.na-kd.com/en/products/wide-leg-mid-waist-suit-pants-black-1100-010790-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nlmarilyn_1100-010790-0002_social_1.jpg?ref=D087503AF2",nakd
